frame_id,timestamp_s,track_id,label,x,y,raw_x,raw_y,conf
150,5.0,46,person,966,590,957,600,0.595
150,5.0,243,vehicle,178,775,230,758,0.853
150,5.0,151,vehicle,982,262,961,282,0.677
150,5.0,31,person,382,1003,358,1017,0.699
150,5.0,142,person,1202,254,1200,260,0.432
150,5.0,53,person,1633,244,1633,244,0.553
150,5.0,270,person,523,1074,511,1080,0.583
150,5.0,85,vehicle,1697,332,1697,333,0.339
150,5.0,37,person,867,529,858,546,0.424
150,5.0,157,vehicle,666,265,718,227,0.411
150,5.0,280,vehicle,905,265,905,265,0.447
150,5.0,281,person,1275,169,1275,169,0.341
150,5.0,265,person,455,238,466,231,0.362
150,5.0,249,person,1238,167,1237,171,0.323
150,5.0,260,person,420,240,407,247,0.395
151,5.033,4,vehicle,1265,851,1310,857,0.937
151,5.033,5,vehicle,575,621,599,616,0.884
151,5.033,6,vehicle,432,883,393,923,0.928
151,5.033,10,vehicle,1474,604,1503,606,0.908
151,5.033,12,vehicle,1582,471,1589,471,0.584
151,5.033,13,vehicle,1455,271,1454,271,0.584
151,5.033,14,person,647,972,630,992,0.826
151,5.033,17,person,1386,662,1389,644,0.7
151,5.033,18,vehicle,59,486,60,487,0.817
151,5.033,20,person,1295,261,1289,253,0.532
151,5.033,22,vehicle,1406,202,1406,202,0.618
151,5.033,25,vehicle,604,733,573,764,0.871
151,5.033,28,person,936,669,929,677,0.66
151,5.033,36,person,714,1013,691,1042,0.772
151,5.033,40,person,813,725,803,741,0.656
151,5.033,43,person,1059,601,1050,618,0.56
151,5.033,44,person,705,748,694,765,0.712
151,5.033,47,person,1065,469,1062,476,0.438
151,5.033,64,person,1213,313,1205,322,0.593
151,5.033,67,person,733,747,721,760,0.658
151,5.033,32,person,1052,724,1061,709,0.582
151,5.033,74,person,849,712,836,734,0.477
151,5.033,30,person,976,884,982,860,0.735
151,5.033,119,person,1233,234,1229,240,0.656
151,5.033,48,person,1665,255,1664,255,0.559
151,5.033,41,person,947,512,938,528,0.65
151,5.033,201,person,433,373,440,379,0.716
151,5.033,54,person,1772,687,1795,694,0.873
151,5.033,102,person,632,862,645,846,0.849
151,5.033,208,person,1192,628,1179,643,0.681
151,5.033,214,vehicle,289,414,331,384,0.869
151,5.033,46,person,965,591,956,600,0.649
151,5.033,243,vehicle,184,773,236,756,0.871
151,5.033,151,vehicle,980,264,959,285,0.573
151,5.033,31,person,379,1004,352,1013,0.552
151,5.033,142,person,1202,255,1200,262,0.498
151,5.033,53,person,1633,244,1633,244,0.532
151,5.033,270,person,521,1074,508,1080,0.488
151,5.033,85,vehicle,1697,332,1697,333,0.333
151,5.033,37,person,866,531,857,550,0.416
151,5.033,157,vehicle,672,261,722,224,0.499
151,5.033,280,vehicle,905,265,901,267,0.504
151,5.033,265,person,456,237,466,230,0.436
151,5.033,249,person,1238,167,1236,171,0.329
151,5.033,260,person,418,240,407,247,0.432
151,5.033,42,person,1682,522,1683,520,0.329
151,5.033,273,person,220,362,210,368,0.776
151,5.033,231,person,258,276,255,280,0.368
152,5.067,4,vehicle,1270,851,1316,858,0.939
152,5.067,5,vehicle,578,620,602,615,0.886
152,5.067,6,vehicle,428,887,388,928,0.927
152,5.067,10,vehicle,1477,604,1507,607,0.902
152,5.067,12,vehicle,1583,471,1589,471,0.438
152,5.067,13,vehicle,1455,271,1454,271,0.611
152,5.067,14,person,645,974,629,995,0.761
152,5.067,17,person,1387,660,1389,644,0.722
152,5.067,18,vehicle,59,486,59,487,0.845
152,5.067,20,person,1294,260,1288,253,0.576
152,5.067,22,vehicle,1406,202,1406,202,0.631
152,5.067,25,vehicle,600,736,568,769,0.838
152,5.067,28,person,935,670,929,677,0.669
152,5.067,36,person,712,1017,690,1046,0.727
152,5.067,40,person,812,727,802,742,0.67
152,5.067,43,person,1058,603,1049,618,0.601
152,5.067,44,person,703,750,693,767,0.688
152,5.067,47,person,1065,470,1062,478,0.505
152,5.067,64,person,1212,314,1205,323,0.642
152,5.067,67,person,732,749,720,765,0.656
152,5.067,32,person,1053,722,1061,707,0.596
152,5.067,74,person,848,714,835,734,0.611
152,5.067,30,person,977,882,983,860,0.743
152,5.067,119,person,1233,234,1228,242,0.663
152,5.067,48,person,1665,255,1664,255,0.57
152,5.067,41,person,946,514,937,529,0.645
152,5.067,201,person,434,374,441,380,0.716
152,5.067,54,person,1774,688,1797,698,0.849
152,5.067,102,person,633,860,646,842,0.829
152,5.067,208,person,1190,630,1178,647,0.733
152,5.067,214,vehicle,294,410,336,381,0.876
152,5.067,46,person,964,592,955,600,0.522
152,5.067,243,vehicle,190,772,242,754,0.868
152,5.067,151,vehicle,977,266,956,287,0.576
152,5.067,31,person,376,1006,354,1020,0.784
152,5.067,142,person,1201,256,1200,263,0.389
152,5.067,53,person,1633,244,1633,244,0.525
152,5.067,270,person,520,1075,504,1080,0.451
152,5.067,85,vehicle,1697,332,1696,333,0.334
152,5.067,37,person,865,534,857,553,0.394
152,5.067,157,vehicle,677,257,725,221,0.406
152,5.067,280,vehicle,904,266,898,271,0.466
152,5.067,265,person,457,236,465,228,0.4
152,5.067,249,person,1238,168,1236,172,0.328
152,5.067,260,person,417,241,406,248,0.347
152,5.067,282,person,874,671,873,671,0.361
152,5.067,42,person,1682,522,1683,520,0.309
152,5.067,273,person,219,363,209,371,0.778
152,5.067,231,person,258,277,255,280,0.309
153,5.1,4,vehicle,1275,852,1322,859,0.941
153,5.1,5,vehicle,580,619,605,614,0.886
153,5.1,6,vehicle,423,892,384,933,0.932
153,5.1,10,vehicle,1481,604,1511,607,0.902
153,5.1,12,vehicle,1582,471,1576,471,0.457
153,5.1,13,vehicle,1455,271,1454,271,0.626
153,5.1,14,person,643,977,627,999,0.756
153,5.1,17,person,1387,658,1389,644,0.739
153,5.1,18,vehicle,59,486,58,487,0.837
153,5.1,20,person,1294,260,1288,252,0.609
153,5.1,22,vehicle,1406,202,1406,202,0.616
153,5.1,25,vehicle,597,740,565,772,0.835
153,5.1,28,person,935,670,929,678,0.671
153,5.1,36,person,709,1020,689,1049,0.682
153,5.1,40,person,811,729,802,745,0.731
153,5.1,43,person,1057,604,1047,617,0.662
153,5.1,44,person,702,752,692,768,0.689
153,5.1,47,person,1065,471,1062,481,0.611
153,5.1,64,person,1211,315,1204,323,0.688
153,5.1,67,person,730,751,719,767,0.691
153,5.1,32,person,1054,721,1062,707,0.659
153,5.1,74,person,847,716,834,735,0.617
153,5.1,30,person,978,880,983,860,0.786
153,5.1,119,person,1232,235,1227,241,0.675
153,5.1,48,person,1665,255,1664,255,0.639
153,5.1,41,person,945,516,936,530,0.645
153,5.1,201,person,435,375,442,381,0.743
153,5.1,54,person,1777,689,1798,701,0.841
153,5.1,102,person,635,858,648,840,0.849
153,5.1,208,person,1189,632,1177,650,0.788
153,5.1,214,vehicle,298,407,340,379,0.87
153,5.1,46,person,963,593,954,601,0.557
153,5.1,243,vehicle,196,769,248,751,0.847
153,5.1,151,vehicle,975,269,954,289,0.802
153,5.1,31,person,374,1008,354,1027,0.82
153,5.1,142,person,1201,256,1200,263,0.39
153,5.1,53,person,1633,244,1633,244,0.557
153,5.1,85,vehicle,1697,332,1696,333,0.35
153,5.1,37,person,864,536,857,556,0.429
153,5.1,157,vehicle,682,253,729,219,0.504
153,5.1,280,vehicle,903,267,895,274,0.572
153,5.1,265,person,458,235,465,227,0.332
153,5.1,260,person,416,242,406,249,0.382
153,5.1,282,person,874,671,874,671,0.418
153,5.1,42,person,1682,522,1683,522,0.384
153,5.1,273,person,218,364,209,373,0.747
154,5.133,4,vehicle,1280,853,1329,860,0.939
154,5.133,5,vehicle,583,619,608,613,0.883
154,5.133,6,vehicle,419,896,379,938,0.94
154,5.133,10,vehicle,1484,605,1515,608,0.898
154,5.133,12,vehicle,1582,471,1584,471,0.534
154,5.133,13,vehicle,1455,271,1454,271,0.623
154,5.133,14,person,641,979,619,1001,0.545
154,5.133,17,person,1387,657,1390,643,0.729
154,5.133,18,vehicle,59,486,58,487,0.868
154,5.133,20,person,1293,259,1288,251,0.614
154,5.133,22,vehicle,1406,202,1406,202,0.638
154,5.133,25,vehicle,593,743,562,774,0.835
154,5.133,28,person,934,671,928,679,0.695
154,5.133,36,person,707,1021,688,1029,0.444
154,5.133,40,person,810,731,802,750,0.747
154,5.133,43,person,1056,606,1046,617,0.689
154,5.133,44,person,701,754,690,769,0.705
154,5.133,47,person,1064,473,1061,486,0.655
154,5.133,64,person,1210,316,1204,324,0.729
154,5.133,67,person,729,753,718,770,0.696
154,5.133,32,person,1055,719,1063,706,0.683
154,5.133,74,person,845,718,833,735,0.674
154,5.133,30,person,978,878,984,861,0.785
154,5.133,119,person,1232,236,1226,242,0.661
154,5.133,48,person,1664,255,1663,255,0.64
154,5.133,41,person,944,517,936,531,0.674
154,5.133,201,person,436,375,442,381,0.74
154,5.133,54,person,1779,691,1800,702,0.848
154,5.133,102,person,636,856,650,837,0.835
154,5.133,208,person,1188,634,1175,652,0.766
154,5.133,214,vehicle,303,404,345,376,0.86
154,5.133,46,person,962,594,953,604,0.525
154,5.133,243,vehicle,202,767,255,746,0.821
154,5.133,151,vehicle,973,271,952,292,0.826
154,5.133,31,person,372,1011,353,1038,0.837
154,5.133,142,person,1201,257,1200,265,0.311
154,5.133,53,person,1633,244,1633,244,0.531
154,5.133,85,vehicle,1697,332,1696,333,0.341
154,5.133,37,person,863,538,855,557,0.415
154,5.133,157,vehicle,687,250,732,216,0.491
154,5.133,280,vehicle,902,268,891,277,0.575
154,5.133,260,person,415,243,405,249,0.363
154,5.133,273,person,217,365,208,374,0.741
154,5.133,283,person,430,232,430,232,0.356
154,5.133,65,person,890,658,868,673,0.393
154,5.133,249,person,1238,168,1236,171,0.3
154,5.133,231,person,258,277,257,281,0.473
155,5.167,4,vehicle,1286,854,1335,862,0.94
155,5.167,5,vehicle,586,618,610,613,0.887
155,5.167,6,vehicle,415,901,374,943,0.938
155,5.167,10,vehicle,1488,605,1519,608,0.903
155,5.167,12,vehicle,1583,471,1588,471,0.513
155,5.167,13,vehicle,1455,271,1454,272,0.664
155,5.167,14,person,639,981,616,1002,0.761
155,5.167,17,person,1388,655,1390,643,0.733
155,5.167,18,vehicle,59,486,57,487,0.864
155,5.167,20,person,1293,258,1288,251,0.655
155,5.167,22,vehicle,1406,202,1406,202,0.638
155,5.167,25,vehicle,590,747,558,781,0.766
155,5.167,28,person,933,672,927,682,0.689
155,5.167,36,person,705,1023,686,1047,0.683
155,5.167,40,person,809,733,801,755,0.743
155,5.167,43,person,1055,607,1045,618,0.625
155,5.167,44,person,700,755,690,771,0.393
155,5.167,47,person,1064,475,1061,490,0.68
155,5.167,64,person,1210,317,1203,324,0.748
155,5.167,67,person,728,754,717,767,0.394
155,5.167,32,person,1056,718,1064,704,0.657
155,5.167,74,person,844,720,831,734,0.61
155,5.167,30,person,979,876,985,861,0.798
155,5.167,119,person,1231,237,1226,244,0.647
155,5.167,48,person,1664,255,1663,255,0.662
155,5.167,41,person,943,519,936,532,0.616
155,5.167,201,person,436,376,443,381,0.777
155,5.167,54,person,1781,692,1801,705,0.872
155,5.167,102,person,638,854,654,835,0.787
155,5.167,208,person,1186,636,1174,653,0.765
155,5.167,214,vehicle,308,401,349,373,0.845
155,5.167,46,person,961,595,952,608,0.489
155,5.167,243,vehicle,208,765,261,743,0.835
155,5.167,151,vehicle,970,273,950,294,0.732
155,5.167,31,person,370,1014,352,1046,0.843
155,5.167,142,person,1201,258,1200,265,0.321
155,5.167,53,person,1633,244,1633,244,0.538
155,5.167,85,vehicle,1697,333,1696,334,0.346
155,5.167,37,person,862,540,854,558,0.36
155,5.167,157,vehicle,692,246,735,213,0.403
155,5.167,280,vehicle,901,269,888,281,0.415
155,5.167,260,person,414,243,405,249,0.327
155,5.167,273,person,216,366,208,376,0.752
155,5.167,283,person,430,232,430,232,0.362
155,5.167,249,person,1238,168,1236,171,0.3
155,5.167,231,person,258,278,257,282,0.528
155,5.167,282,person,873,672,870,678,0.424
155,5.167,42,person,1682,522,1683,523,0.321
156,5.2,4,vehicle,1292,855,1341,863,0.94
156,5.2,5,vehicle,589,618,613,612,0.891
156,5.2,6,vehicle,410,906,369,948,0.93
156,5.2,10,vehicle,1491,605,1523,609,0.912
156,5.2,12,vehicle,1582,471,1577,472,0.463
156,5.2,13,vehicle,1455,271,1454,272,0.648
156,5.2,14,person,636,984,614,1002,0.806
156,5.2,17,person,1388,654,1389,641,0.75
156,5.2,18,vehicle,59,486,57,487,0.835
156,5.2,20,person,1292,257,1287,251,0.641
156,5.2,22,vehicle,1406,202,1406,203,0.589
156,5.2,25,vehicle,586,751,554,788,0.825
156,5.2,28,person,933,674,926,686,0.654
156,5.2,36,person,703,1026,685,1052,0.826
156,5.2,40,person,808,736,800,760,0.692
156,5.2,43,person,1054,608,1044,618,0.574
156,5.2,44,person,700,757,697,773,0.468
156,5.2,47,person,1064,477,1060,494,0.656
156,5.2,64,person,1209,318,1203,324,0.695
156,5.2,67,person,727,754,716,756,0.368
156,5.2,32,person,1057,716,1065,704,0.611
156,5.2,74,person,842,721,829,735,0.631
156,5.2,30,person,980,874,985,860,0.755
156,5.2,119,person,1230,237,1225,245,0.664
156,5.2,48,person,1664,255,1663,255,0.656
156,5.2,41,person,942,520,934,532,0.628
156,5.2,201,person,437,377,444,381,0.762
156,5.2,54,person,1783,694,1802,707,0.869
156,5.2,102,person,640,852,658,833,0.767
156,5.2,208,person,1185,638,1174,653,0.748
156,5.2,214,vehicle,312,398,354,369,0.844
156,5.2,46,person,960,597,951,612,0.477
156,5.2,243,vehicle,214,762,267,740,0.843
156,5.2,151,vehicle,968,276,947,297,0.727
156,5.2,31,person,368,1018,351,1051,0.792
156,5.2,142,person,1201,259,1200,265,0.377
156,5.2,53,person,1633,244,1633,244,0.447
156,5.2,85,vehicle,1697,333,1696,334,0.36
156,5.2,37,person,862,542,853,559,0.348
156,5.2,157,vehicle,697,242,739,210,0.393
156,5.2,280,vehicle,899,270,884,284,0.54
156,5.2,273,person,215,367,208,378,0.712
156,5.2,249,person,1237,169,1236,173,0.315
156,5.2,231,person,257,278,256,282,0.411
157,5.233,4,vehicle,1297,856,1348,864,0.938
157,5.233,5,vehicle,591,617,616,612,0.91
157,5.233,6,vehicle,406,911,364,953,0.932
157,5.233,10,vehicle,1495,606,1527,609,0.909
157,5.233,12,vehicle,1581,471,1573,472,0.543
157,5.233,13,vehicle,1455,271,1454,272,0.604
157,5.233,14,person,634,985,613,1002,0.689
157,5.233,17,person,1388,653,1389,639,0.756
157,5.233,18,vehicle,59,486,57,487,0.816
157,5.233,20,person,1292,257,1287,251,0.634
157,5.233,22,vehicle,1406,202,1405,203,0.589
157,5.233,25,vehicle,583,755,550,790,0.77
157,5.233,28,person,932,675,925,689,0.659
157,5.233,36,person,701,1029,684,1054,0.776
157,5.233,40,person,807,739,798,764,0.711
157,5.233,43,person,1053,609,1043,617,0.63
157,5.233,44,person,699,759,692,772,0.473
157,5.233,47,person,1063,478,1059,496,0.636
157,5.233,64,person,1209,318,1203,324,0.741
157,5.233,67,person,726,756,716,769,0.397
157,5.233,32,person,1058,715,1067,704,0.596
157,5.233,74,person,841,723,828,741,0.682
157,5.233,30,person,980,873,986,859,0.743
157,5.233,119,person,1230,238,1225,246,0.66
157,5.233,48,person,1664,255,1663,255,0.682
157,5.233,41,person,941,521,933,532,0.651
157,5.233,201,person,438,377,444,381,0.76
157,5.233,54,person,1785,695,1804,708,0.87
157,5.233,102,person,642,850,658,831,0.522
157,5.233,208,person,1184,639,1173,653,0.771
157,5.233,214,vehicle,317,395,358,366,0.862
157,5.233,46,person,959,599,950,615,0.608
157,5.233,243,vehicle,219,760,272,739,0.839
157,5.233,151,vehicle,966,278,945,299,0.755
157,5.233,31,person,366,1022,349,1055,0.821
157,5.233,142,person,1201,259,1200,265,0.418
157,5.233,53,person,1633,244,1632,244,0.344
157,5.233,85,vehicle,1697,333,1696,334,0.347
157,5.233,37,person,861,544,852,559,0.333
157,5.233,157,vehicle,701,239,742,208,0.468
157,5.233,280,vehicle,897,272,881,288,0.566
157,5.233,273,person,214,368,207,377,0.647
157,5.233,249,person,1237,169,1235,174,0.399
157,5.233,231,person,257,278,256,281,0.325
157,5.233,283,person,430,232,430,235,0.334
157,5.233,282,person,873,673,868,687,0.3
158,5.267,4,vehicle,1303,857,1354,865,0.942
158,5.267,5,vehicle,594,616,619,611,0.916
158,5.267,6,vehicle,401,915,359,957,0.929
158,5.267,10,vehicle,1498,606,1531,610,0.907
158,5.267,12,vehicle,1580,471,1571,472,0.662
158,5.267,13,vehicle,1455,271,1454,272,0.616
158,5.267,14,person,631,987,609,1001,0.644
158,5.267,17,person,1388,651,1389,640,0.703
158,5.267,18,vehicle,58,486,57,486,0.811
158,5.267,20,person,1291,256,1286,251,0.635
158,5.267,22,vehicle,1406,202,1405,203,0.604
158,5.267,25,vehicle,579,759,546,794,0.757
158,5.267,28,person,931,677,924,692,0.666
158,5.267,36,person,699,1032,683,1054,0.681
158,5.267,40,person,806,742,795,767,0.697
158,5.267,43,person,1052,610,1042,615,0.592
158,5.267,44,person,698,760,689,772,0.552
158,5.267,47,person,1063,480,1059,497,0.56
158,5.267,64,person,1208,319,1203,324,0.764
158,5.267,67,person,725,757,714,773,0.461
158,5.267,32,person,1059,714,1067,704,0.53
158,5.267,74,person,840,725,826,747,0.673
158,5.267,30,person,981,871,987,859,0.781
158,5.267,119,person,1229,239,1224,245,0.668
158,5.267,48,person,1664,255,1663,255,0.662
158,5.267,41,person,940,522,931,530,0.498
158,5.267,201,person,438,377,444,381,0.751
158,5.267,54,person,1787,696,1805,708,0.855
158,5.267,102,person,643,848,658,830,0.666
158,5.267,208,person,1183,641,1172,654,0.762
158,5.267,214,vehicle,322,391,363,363,0.836
158,5.267,46,person,958,601,949,617,0.506
158,5.267,243,vehicle,226,758,280,736,0.853
158,5.267,151,vehicle,964,280,943,301,0.771
158,5.267,31,person,364,1025,348,1058,0.875
158,5.267,53,person,1633,244,1632,244,0.354
158,5.267,85,vehicle,1697,333,1696,334,0.382
158,5.267,37,person,860,545,851,561,0.306
158,5.267,157,vehicle,706,236,745,205,0.545
158,5.267,280,vehicle,895,274,878,291,0.557
158,5.267,273,person,213,369,205,377,0.653
158,5.267,249,person,1237,170,1234,174,0.424
158,5.267,231,person,257,279,255,281,0.466
158,5.267,290,vehicle,896,42,895,42,0.478
158,5.267,291,vehicle,888,415,887,415,0.329
158,5.267,283,person,430,233,430,236,0.306
158,5.267,281,person,1275,169,1273,167,0.304
158,5.267,65,person,887,662,863,691,0.551
159,5.3,4,vehicle,1309,858,1361,866,0.94
159,5.3,5,vehicle,597,616,621,610,0.894
159,5.3,6,vehicle,396,920,354,962,0.941
159,5.3,10,vehicle,1502,607,1535,611,0.905
159,5.3,12,vehicle,1579,471,1569,472,0.676
159,5.3,13,vehicle,1455,271,1454,272,0.625
159,5.3,14,person,629,988,606,1002,0.751
159,5.3,17,person,1388,650,1389,637,0.523
159,5.3,18,vehicle,58,486,57,486,0.79
159,5.3,20,person,1291,256,1286,251,0.635
159,5.3,22,vehicle,1406,202,1405,203,0.623
159,5.3,25,vehicle,575,763,544,798,0.77
159,5.3,28,person,930,679,923,694,0.648
159,5.3,36,person,698,1034,681,1054,0.792
159,5.3,40,person,805,744,794,769,0.725
159,5.3,43,person,1050,610,1041,613,0.614
159,5.3,44,person,697,761,686,771,0.67
159,5.3,47,person,1062,482,1058,498,0.55
159,5.3,64,person,1207,319,1202,324,0.737
159,5.3,67,person,724,759,713,775,0.634
159,5.3,32,person,1060,713,1068,704,0.491
159,5.3,74,person,838,728,825,752,0.723
159,5.3,30,person,982,870,988,858,0.748
159,5.3,119,person,1229,240,1223,245,0.633
159,5.3,48,person,1664,255,1663,255,0.642
159,5.3,41,person,939,523,931,530,0.593
159,5.3,201,person,439,378,446,380,0.772
159,5.3,54,person,1789,698,1806,709,0.866
159,5.3,102,person,646,846,666,831,0.552
159,5.3,208,person,1182,642,1171,654,0.759
159,5.3,214,vehicle,326,388,366,360,0.842
159,5.3,46,person,957,602,949,619,0.591
159,5.3,243,vehicle,232,755,287,734,0.822
159,5.3,151,vehicle,961,283,940,303,0.737
159,5.3,31,person,363,1029,347,1058,0.864
159,5.3,53,person,1633,244,1632,244,0.356
159,5.3,85,vehicle,1697,333,1696,334,0.377
159,5.3,37,person,859,547,851,561,0.33
159,5.3,157,vehicle,710,232,748,203,0.414
159,5.3,280,vehicle,893,276,874,295,0.541
159,5.3,273,person,212,370,203,377,0.679
159,5.3,249,person,1237,170,1234,175,0.406
159,5.3,231,person,257,279,255,281,0.432
159,5.3,290,vehicle,896,42,897,41,0.522
159,5.3,291,vehicle,887,415,886,415,0.3
159,5.3,281,person,1275,169,1273,167,0.303
159,5.3,65,person,885,665,862,693,0.608
159,5.3,142,person,1201,260,1200,265,0.346
160,5.333,4,vehicle,1315,859,1367,867,0.938
160,5.333,5,vehicle,600,615,624,610,0.902
160,5.333,6,vehicle,392,924,349,966,0.935
160,5.333,10,vehicle,1506,607,1539,612,0.9
160,5.333,12,vehicle,1578,471,1568,472,0.749
160,5.333,13,vehicle,1455,271,1454,272,0.603
160,5.333,14,person,626,990,603,1003,0.514
160,5.333,17,person,1388,647,1389,625,0.696
160,5.333,18,vehicle,58,486,57,486,0.799
160,5.333,20,person,1290,255,1285,251,0.637
160,5.333,22,vehicle,1406,202,1405,203,0.617
160,5.333,25,vehicle,572,767,540,803,0.778
160,5.333,28,person,930,680,922,695,0.664
160,5.333,36,person,696,1036,680,1054,0.764
160,5.333,40,person,804,747,792,770,0.786
160,5.333,43,person,1049,610,1040,616,0.649
160,5.333,44,person,696,762,683,770,0.693
160,5.333,47,person,1062,484,1057,499,0.541
160,5.333,64,person,1207,320,1202,324,0.778
160,5.333,67,person,722,761,712,776,0.684
160,5.333,32,person,1061,712,1069,704,0.575
160,5.333,74,person,837,731,825,756,0.732
160,5.333,30,person,982,869,989,855,0.73
160,5.333,119,person,1228,240,1222,245,0.632
160,5.333,48,person,1664,255,1663,255,0.611
160,5.333,41,person,938,524,930,530,0.6
160,5.333,201,person,440,378,447,381,0.798
160,5.333,54,person,1791,699,1808,710,0.877
160,5.333,102,person,648,844,664,830,0.488
160,5.333,208,person,1181,643,1171,654,0.797
160,5.333,214,vehicle,331,385,371,357,0.843
160,5.333,46,person,956,604,948,620,0.599
160,5.333,243,vehicle,238,753,293,732,0.829
160,5.333,151,vehicle,959,285,938,306,0.666
160,5.333,31,person,361,1032,346,1058,0.817
160,5.333,53,person,1633,244,1632,244,0.33
160,5.333,85,vehicle,1696,333,1696,334,0.352
160,5.333,37,person,858,548,850,561,0.346
160,5.333,157,vehicle,714,229,752,200,0.433
160,5.333,280,vehicle,891,278,871,298,0.574
160,5.333,273,person,211,371,201,377,0.626
160,5.333,249,person,1236,171,1234,176,0.392
160,5.333,231,person,257,279,254,281,0.569
160,5.333,290,vehicle,896,42,898,39,0.545
160,5.333,291,vehicle,887,415,884,418,0.562
160,5.333,281,person,1275,168,1273,167,0.302
160,5.333,65,person,882,668,861,695,0.687
160,5.333,292,vehicle,397,282,397,282,0.344
160,5.333,293,person,1481,1080,1481,1080,0.485
160,5.333,142,person,1201,260,1200,265,0.413
161,5.367,4,vehicle,1321,860,1374,869,0.942
161,5.367,5,vehicle,602,615,626,610,0.895
161,5.367,6,vehicle,387,929,344,973,0.936
161,5.367,10,vehicle,1509,608,1543,613,0.899
161,5.367,12,vehicle,1577,471,1568,472,0.774
161,5.367,13,vehicle,1454,271,1454,272,0.567
161,5.367,14,person,624,992,600,1007,0.639
161,5.367,17,person,1388,644,1389,617,0.675
161,5.367,18,vehicle,58,486,57,486,0.82
161,5.367,20,person,1290,255,1285,251,0.64
161,5.367,22,vehicle,1406,202,1405,203,0.587
161,5.367,25,vehicle,568,771,536,809,0.76
161,5.367,28,person,929,682,921,697,0.708
161,5.367,36,person,694,1038,678,1054,0.792
161,5.367,40,person,802,749,790,772,0.795
161,5.367,43,person,1048,611,1039,617,0.646
161,5.367,44,person,694,763,681,769,0.711
161,5.367,47,person,1061,485,1057,499,0.561
161,5.367,64,person,1206,320,1201,326,0.795
161,5.367,67,person,721,762,710,776,0.718
161,5.367,32,person,1062,711,1070,704,0.62
161,5.367,74,person,836,734,824,760,0.787
161,5.367,30,person,983,867,989,852,0.712
161,5.367,119,person,1227,241,1222,245,0.618
161,5.367,48,person,1664,255,1663,255,0.63
161,5.367,41,person,938,524,930,531,0.574
161,5.367,201,person,441,378,450,381,0.811
161,5.367,54,person,1793,700,1809,711,0.881
161,5.367,102,person,649,843,664,830,0.598
161,5.367,208,person,1179,644,1170,654,0.786
161,5.367,214,vehicle,335,382,375,353,0.829
161,5.367,46,person,956,606,947,621,0.44
161,5.367,243,vehicle,244,750,297,728,0.848
161,5.367,151,vehicle,957,287,935,308,0.712
161,5.367,31,person,359,1034,342,1059,0.657
161,5.367,53,person,1633,244,1632,244,0.347
161,5.367,85,vehicle,1696,333,1696,334,0.359
161,5.367,37,person,857,549,849,556,0.306
161,5.367,157,vehicle,718,226,755,198,0.33
161,5.367,280,vehicle,889,281,867,301,0.62
161,5.367,273,person,210,371,198,377,0.555
161,5.367,249,person,1236,172,1233,178,0.411
161,5.367,231,person,256,279,254,281,0.586
161,5.367,290,vehicle,896,41,899,38,0.499
161,5.367,291,vehicle,887,416,883,418,0.529
161,5.367,65,person,880,670,861,695,0.675
161,5.367,293,person,1481,1080,1479,1080,0.454
161,5.367,142,person,1201,261,1200,266,0.456
162,5.4,4,vehicle,1327,861,1381,870,0.941
162,5.4,5,vehicle,605,614,629,610,0.88
162,5.4,6,vehicle,382,934,338,978,0.93
162,5.4,10,vehicle,1513,608,1547,614,0.865
162,5.4,12,vehicle,1576,472,1568,472,0.783
162,5.4,13,vehicle,1454,271,1454,272,0.559
162,5.4,14,person,621,994,598,1014,0.648
162,5.4,17,person,1388,641,1388,612,0.665
162,5.4,18,vehicle,58,486,56,486,0.718
162,5.4,20,person,1289,254,1285,251,0.612
162,5.4,22,vehicle,1406,202,1405,202,0.578
162,5.4,25,vehicle,565,775,532,815,0.819
162,5.4,28,person,928,683,920,697,0.717
162,5.4,36,person,692,1039,676,1055,0.816
162,5.4,40,person,801,752,789,772,0.743
162,5.4,43,person,1047,612,1037,619,0.637
162,5.4,44,person,693,764,679,774,0.66
162,5.4,47,person,1061,487,1056,500,0.55
162,5.4,64,person,1206,321,1201,328,0.769
162,5.4,67,person,720,764,708,777,0.698
162,5.4,32,person,1062,710,1070,704,0.626
162,5.4,74,person,834,737,823,763,0.783
162,5.4,30,person,984,865,989,843,0.737
162,5.4,119,person,1227,241,1221,244,0.598
162,5.4,48,person,1664,255,1663,254,0.574
162,5.4,201,person,442,379,452,381,0.829
162,5.4,54,person,1795,701,1811,711,0.872
162,5.4,102,person,651,842,667,830,0.53
162,5.4,208,person,1178,645,1168,654,0.761
162,5.4,214,vehicle,340,379,380,351,0.832
162,5.4,46,person,955,607,946,621,0.487
162,5.4,243,vehicle,250,748,301,728,0.844
162,5.4,151,vehicle,954,290,933,310,0.662
162,5.4,53,person,1633,244,1632,244,0.332
162,5.4,85,vehicle,1696,333,1696,334,0.359
162,5.4,37,person,856,550,848,559,0.36
162,5.4,157,vehicle,722,223,759,196,0.51
162,5.4,280,vehicle,886,283,864,304,0.667
162,5.4,273,person,209,372,197,377,0.481
162,5.4,249,person,1236,172,1233,178,0.457
162,5.4,231,person,256,280,254,282,0.591
162,5.4,290,vehicle,897,41,901,36,0.479
162,5.4,291,vehicle,886,416,881,419,0.406
162,5.4,65,person,878,673,860,696,0.509
162,5.4,293,person,1480,1080,1476,1079,0.351
162,5.4,142,person,1201,261,1199,266,0.399
